 -20 0 -290
 -20 7 -290
 -10 7 -290
 -10 0 -290
 -20 0 -290
 -20 5 -281.34
 -10 5 -281.34
 -10 0 -290
 -20 0 -290
 -20 -5 -281.34
 -10 -5 -281.34
 -10 0 -290
 -20 0 -290
 -20 -7 -290
 -10 -7 -290
 -10 0 -290
 -20 0 -290
 -20 -5 -298.66
 -10 -5 -298.66
 -10 0 -290
 -20 0 -290
 -20 5 -298.66
 -10 5 -298.66
 -10 0 -290
 -20 0 -290
 -20 7 -290
 -10 7 -290
 -10 0 -290

